,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Id,LotFrontage,LotArea,Street,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,TotalBathroom,TotalPorch,Remodel,Age,IsNew,NeighborType,TotalArea,MSSubClass_1 story 1946+,MSSubClass_1 story PUD 1946+,"MSSubClass_1,5 story fin","MSSubClass_1,5 story unf",MSSubClass_2 family conversion,MSSubClass_2 story 1945-,MSSubClass_2 story 1946+,MSSubClass_2 story PUD 1946+,"MSSubClass_2,5 story all ages",MSSubClass_duplex all style/age,MSSubClass_split foyer,MSSubClass_split/multi level,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition2_Norm,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofMatl_CompShg,RoofMatl_Tar&Grv,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Shed,SaleType_New,SaleType_WD,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
28,28,28,28,28,28,29,47.0,16321,1,2,2,5,6,1957,1997,0,0.0,3,3,3,3,4,4,1277,1,0,207,1484,3,1,1600,0,0,1600,1,0,1,0,2,1,3,6,7,2,4,1957.0,2,1,319,3,3,2,288,258,0,0,0,0,0,0,12,2006,207500,2.0,258,1,9,0,1,3084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
29,29,29,29,29,29,30,60.0,6324,1,2,2,4,6,1927,1950,0,0.0,3,3,3,3,1,1,0,1,0,520,520,2,0,520,0,0,520,0,0,1,0,1,1,2,4,7,0,0,1920.0,1,1,240,2,3,2,49,0,87,0,0,0,0,0,5,2008,68500,1.0,87,1,58,0,1,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
30,30,30,30,30,30,31,50.0,8500,1,3,2,4,4,1920,1950,0,0.0,3,2,3,3,1,1,0,1,0,649,649,3,0,649,668,0,1317,0,0,1,0,3,1,3,6,7,0,0,1920.0,1,1,250,3,2,0,0,54,172,0,0,0,0,0,7,2008,40000,1.0,226,1,58,0,0,1966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
31,31,31,31,31,31,32,71.0,8544,1,2,2,5,6,1966,2006,0,0.0,3,3,3,3,1,1,0,1,0,1228,1228,4,1,1228,0,0,1228,0,0,1,1,3,1,4,6,7,0,0,1966.0,1,1,271,3,3,2,0,65,0,0,0,0,0,0,6,2008,149350,1.5,65,1,2,0,1,2456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
32,32,32,32,32,32,33,85.0,11049,1,3,2,8,5,2007,2007,0,0.0,4,3,5,3,3,1,0,1,0,1234,1234,5,1,1234,0,0,1234,0,0,2,0,3,1,4,7,7,0,0,2007.0,2,2,484,3,3,2,0,30,0,0,0,0,0,0,1,2008,179900,2.0,30,0,1,0,1,2468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
33,33,33,33,33,33,34,70.0,10552,1,2,2,5,5,1959,1959,0,0.0,3,3,3,3,1,3,1018,1,0,380,1398,4,1,1700,0,0,1700,0,1,1,1,4,1,4,6,7,1,4,1959.0,2,2,447,3,3,2,0,38,0,0,0,0,0,0,4,2010,165500,2.0,38,0,51,0,1,3098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
34,34,34,34,34,34,35,60.0,7313,1,3,2,9,5,2005,2005,1,246.0,5,3,5,3,1,6,1153,1,0,408,1561,5,1,1561,0,0,1561,1,0,2,0,2,1,5,6,7,1,4,2005.0,3,2,556,3,3,2,203,47,0,0,0,0,0,0,8,2007,277500,3.0,47,0,2,0,2,3122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35,35,35,35,35,35,36,108.0,13418,1,3,2,8,5,2004,2005,2,132.0,4,3,5,3,3,1,0,1,0,1117,1117,5,1,1132,1320,0,2452,0,0,3,1,4,1,4,9,7,1,4,2004.0,3,3,691,3,3,2,113,32,0,0,0,0,0,0,9,2006,309000,3.5,32,1,1,0,2,3569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
36,36,36,36,36,36,37,112.0,10859,1,3,2,5,5,1994,1995,0,0.0,3,3,4,3,1,1,0,1,0,1097,1097,5,1,1097,0,0,1097,0,0,1,1,3,1,3,6,7,0,0,1995.0,1,2,672,3,3,2,392,64,0,0,0,0,0,0,6,2009,145000,1.5,64,1,14,0,1,2194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37,37,37,37,37,37,38,74.0,8532,1,3,2,5,6,1954,1990,1,650.0,3,3,3,3,1,3,1213,1,0,84,1297,4,1,1297,0,0,1297,0,1,1,0,3,1,3,5,7,1,3,1954.0,3,2,498,3,3,2,0,0,0,0,0,0,0,0,10,2009,153000,1.5,0,1,19,0,1,2594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
38,38,38,38,38,38,39,68.0,7922,1,3,2,5,7,1953,2007,0,0.0,3,4,3,3,1,6,731,1,0,326,1057,3,1,1057,0,0,1057,1,0,1,0,3,1,4,5,7,0,0,1953.0,1,1,246,3,3,2,0,52,0,0,0,0,0,0,1,2010,109000,2.0,52,1,3,0,1,2114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39,39,39,39,39,39,40,65.0,6040,1,3,2,4,5,1955,1955,0,0.0,3,3,0,0,0,0,0,0,0,0,0,3,0,1152,0,0,1152,0,0,2,0,2,2,2,6,7,0,0,1955.0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,2008,82000,2.0,0,0,53,0,1,1152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,40,40,40,40,40,41,84.0,8658,1,3,2,6,5,1965,1965,1,101.0,3,3,3,3,1,3,643,1,0,445,1088,5,1,1324,0,0,1324,0,0,2,0,3,1,3,6,7,1,3,1965.0,2,2,440,3,3,2,0,138,0,0,0,0,0,0,12,2006,160000,2.0,138,0,41,0,1,2412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
41,41,41,41,41,41,42,115.0,16905,1,3,2,5,6,1959,1959,0,0.0,3,4,3,3,4,4,967,1,0,383,1350,4,1,1328,0,0,1328,0,1,1,1,2,1,3,5,7,2,4,1959.0,2,1,308,3,3,1,0,104,0,0,0,0,0,0,7,2007,170000,2.0,104,0,48,0,1,2678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
42,42,42,42,42,42,43,66.5,9180,1,2,2,5,7,1983,1983,0,0.0,3,3,4,3,3,5,747,2,93,0,840,4,1,884,0,0,884,1,0,1,0,2,1,4,5,7,0,0,1983.0,2,2,504,3,4,2,240,0,0,0,0,0,0,0,12,2007,144000,2.0,0,0,24,0,1,1724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
43,43,43,43,43,43,44,70.0,9200,1,2,2,5,6,1975,1980,0,0.0,3,3,4,3,3,2,280,4,491,167,938,3,1,938,0,0,938,1,0,1,0,3,1,3,5,7,0,0,1977.0,1,1,308,3,3,2,145,0,0,0,0,0,0,0,7,2008,130250,2.0,0,1,28,0,1,1876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
44,44,44,44,44,44,45,70.0,7945,1,3,2,5,6,1959,1959,0,0.0,3,3,3,3,1,5,179,4,506,465,1150,5,1,1150,0,0,1150,1,0,1,0,3,1,3,6,7,0,0,1959.0,2,1,300,3,3,2,0,0,0,0,0,0,0,0,5,2006,141000,2.0,0,0,47,0,1,2300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
45,45,45,45,45,45,46,61.0,7658,1,3,2,9,5,2005,2005,1,412.0,5,3,5,3,1,6,456,1,0,1296,1752,5,1,1752,0,0,1752,1,0,2,0,2,1,5,6,7,1,4,2005.0,2,2,576,3,3,2,196,82,0,0,0,0,0,0,2,2010,319900,3.0,82,0,5,0,2,3504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
46,46,46,46,46,46,47,48.0,12822,1,2,2,7,5,2003,2003,0,0.0,4,3,5,3,1,6,1351,1,0,83,1434,5,1,1518,631,0,2149,1,0,1,1,1,1,4,6,7,1,5,2003.0,2,2,670,3,3,2,168,43,0,0,198,0,0,0,8,2009,239686,2.5,241,0,6,0,1,3583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
47,47,47,47,47,47,48,84.0,11096,1,3,2,8,5,2006,2006,0,0.0,4,3,4,3,3,6,24,1,0,1632,1656,5,1,1656,0,0,1656,0,0,2,0,3,1,4,7,7,0,0,2006.0,2,3,826,3,3,2,0,146,0,0,0,0,0,0,7,2007,249700,2.0,146,0,1,0,1,3312,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
48,48,48,48,48,48,49,33.0,4456,1,3,2,4,5,1920,2008,0,0.0,3,3,3,3,1,1,0,1,0,736,736,4,1,736,716,0,1452,0,0,2,0,2,3,3,8,7,0,0,1920.0,0,0,0,3,3,0,0,0,102,0,0,0,0,0,6,2009,113000,2.0,102,1,1,0,1,2188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,49,49,49,49,49,50,66.0,7742,1,3,2,5,7,1966,1966,0,0.0,3,3,3,3,1,4,763,1,0,192,955,5,1,955,0,0,955,1,0,1,0,3,1,3,6,7,0,0,1966.0,1,1,386,3,3,2,0,0,0,0,0,0,0,0,1,2007,127000,2.0,0,0,41,0,1,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
50,50,50,50,50,50,51,65.0,13869,1,1,2,6,6,1997,1997,0,0.0,3,3,4,3,3,6,182,1,0,612,794,4,1,794,676,0,1470,0,1,2,0,3,1,3,6,7,0,0,1997.0,3,2,388,3,3,2,0,75,0,0,0,0,0,0,7,2007,177000,2.5,75,0,10,0,1,2264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
51,51,51,51,51,51,52,52.0,6240,1,3,2,6,6,1934,1950,0,0.0,3,3,3,3,1,1,0,1,0,816,816,3,1,816,0,360,1176,0,0,1,0,3,1,3,6,7,1,4,1985.0,1,2,528,3,3,2,112,0,0,0,0,0,0,400,9,2006,114500,1.0,0,1,56,0,1,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
52,52,52,52,52,52,53,110.0,8472,0,1,1,5,5,1963,1963,0,0.0,2,3,4,3,4,2,104,6,712,0,816,3,0,816,0,0,816,1,0,1,0,2,1,3,5,7,0,0,1963.0,1,2,516,3,3,2,106,0,0,0,0,0,0,0,5,2010,110000,2.0,0,0,47,0,0,1632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53,53,53,53,53,53,54,68.0,50271,1,2,2,9,5,1981,1987,0,0.0,4,3,5,3,4,6,1810,1,0,32,1842,4,1,1842,0,0,1842,2,0,0,1,0,1,4,5,7,1,4,1981.0,3,3,894,3,3,2,857,72,0,0,0,0,0,0,11,2006,385000,2.5,72,1,19,0,1,3684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
54,54,54,54,54,54,55,60.0,7134,1,3,1,5,5,1955,1955,0,0.0,3,3,3,3,1,5,384,1,0,0,384,3,1,1360,0,0,1360,0,0,1,0,3,1,3,6,6,1,3,1962.0,1,2,572,3,3,2,0,50,0,0,0,0,0,0,2,2007,130000,1.0,50,0,52,0,1,1744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
55,55,55,55,55,55,56,100.0,10175,1,2,2,6,5,1964,1964,1,272.0,3,3,3,3,1,4,490,1,0,935,1425,4,1,1425,0,0,1425,0,0,2,0,3,1,3,7,7,1,4,1964.0,2,2,576,3,3,2,0,0,0,407,0,0,0,0,7,2008,180500,2.0,407,0,44,0,1,2850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
56,56,56,56,56,56,57,24.0,2645,1,3,2,8,5,1999,2000,1,456.0,4,3,4,3,1,6,649,1,0,321,970,5,1,983,756,0,1739,1,0,2,1,3,1,4,7,7,0,0,1999.0,3,2,480,3,3,2,115,0,0,0,0,0,0,0,8,2009,172500,3.5,0,1,9,0,1,2709,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
57,57,57,57,57,57,58,89.0,11645,1,2,2,7,5,2004,2004,0,0.0,4,3,4,3,1,1,0,1,0,860,860,5,1,860,860,0,1720,0,0,2,1,3,1,4,7,7,0,0,2004.0,2,2,565,3,3,2,0,70,0,0,0,0,0,0,8,2006,196500,2.5,70,0,2,0,1,2580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
58,58,58,58,58,58,59,66.0,13682,1,1,2,10,5,2006,2006,1,1031.0,5,3,5,3,4,1,0,1,0,1410,1410,5,1,1426,1519,0,2945,0,0,3,1,3,1,4,10,7,1,4,2006.0,3,3,641,3,3,2,192,0,37,0,0,0,0,0,10,2006,438780,3.5,37,0,0,1,2,4355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59,59,59,59,59,59,60,60.0,7200,1,3,2,5,7,1972,1972,0,0.0,3,3,3,3,3,5,632,1,0,148,780,5,1,780,0,0,780,0,0,1,0,2,1,3,4,7,0,0,1973.0,1,1,352,3,3,2,196,0,0,0,0,0,0,0,1,2008,124900,1.0,0,0,36,0,1,1560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
